0.327380952,0.008409786,4.583333333,-0.470833333,-0.005183486,-2.825,14,"['elementary', 0.3, 'pregnant', 0.3333333333333333, 'own', 0.6, 'social', 0.03333333333333333, 'pregnant', 0.3333333333333333, 'pregnant', 0.3333333333333333, 'innocent', 0.5, 'pregnant', 0.3333333333333333, 'own', 0.6, 'pregnant', 0.3333333333333333, 'old', 0.1, 'pregnant', 0.3333333333333333, 'first', 0.25, 'much', 0.2]",6,"['sad', -0.5, 'lonely', -0.09999999999999998, 'angry', -0.5, 'other', -0.125, 'disgusting', -1.0, 'dirty', -0.6]"
0.214,0.003119534,1.07,-0.191666667,-0.00223518,-0.766666667,5,"['old', 0.1, 'high', 0.16, 'high', 0.16, 'normal', 0.15, 'able', 0.5]",4,"['hard', -0.2916666666666667, 'unknown', -0.1, 'due', -0.125, 'small', -0.25]"
0.275,0.008429119,2.2,-0.333333333,-0.002554278,-0.666666667,8,"['old', 0.1, 'first', 0.25, 'much', 0.2, 'primary', 0.4, 'old', 0.1, 'primary', 0.4, 'exact', 0.25, 'able', 0.5]",2,"['angry', -0.5, 'subject', -0.16666666666666666]"
0.275,0.001334951,0.55,-0.375,-0.002730583,-1.125,2,"['elementary', 0.3, 'aware', 0.25]",3,"['difficult', -0.5, 'unable', -0.5, 'due', -0.125]"
0.223463203,0.004432328,2.681558442,-0.310714286,-0.003595041,-2.175,12,"['early', 0.1, 'positive', 0.22727272727272727, 'elementary', 0.3, 'high', 0.16, 'gay', 0.4166666666666667, 'high', 0.16, 'social', 0.03333333333333333, 'certain', 0.21428571428571427, 'first', 0.25, 'high', 0.16, 'high', 0.16, 'many', 0.5]",7,"['ugly', -0.7, 'stupid', -0.7999999999999999, 'other', -0.125, 'long', -0.05, 'due', -0.125, 'due', -0.125, 'past', -0.25]"
0.0625,0.000251004,0.0625,-0.159722222,-0.003848728,-0.958333333,1,"['major', 0.0625]",6,"['subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'due', -0.125, 'subject', -0.16666666666666666]"
0.245,0.00464455,1.96,-0.166666667,-0.000789889,-0.333333333,8,"['old', 0.1, 'happy', 0.8, 'old', 0.1, 'old', 0.1, 'high', 0.16, 'full', 0.35, 'first', 0.25, 'old', 0.1]",2,"['subject', -0.16666666666666666, 'subject', -0.16666666666666666]"
0.161944444,0.00556829,1.943333333,-0.344444444,-0.00296084,-1.033333333,12,"['old', 0.1, 'old', 0.1, 'old', 0.1, 'first', 0.25, 'pregnant', 0.3333333333333333, 'first', 0.25, 'old', 0.1, 'first', 0.25, 'old', 0.1, 'old', 0.1, 'old', 0.1, 'high', 0.16]",3,"['subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'bad', -0.6999999999999998]"
0.16,0.0005,0.16,-0.166666667,-0.003125,-1,1,"['high', 0.16]",6,"['subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666]"
0.249015152,0.004772067,2.739166667,-0.231481481,-0.003629501,-2.083333333,11,"['first', 0.25, 'social', 0.03333333333333333, 'high', 0.16, 'able', 0.5, 'old', 0.1, 'able', 0.5, 'healthy', 0.5, 'social', 0.03333333333333333, 'able', 0.5, 'old', 0.1, 'major', 0.0625]",9,"['anxious', -0.25, 'other', -0.125, 'anxious', -0.25, 'small', -0.25, 'serious', -0.3333333333333333, 'due', -0.125, 'slow', -0.30000000000000004, 'predictable', -0.2, 'past', -0.25]"
0.218125,0.004276961,0.8725,-0.266666667,-0.003921569,-0.8,4,"['major', 0.0625, 'normal', 0.15, 'high', 0.16, 'sexual', 0.5]",3,"['small', -0.25, 'late', -0.3, 'past', -0.25]"
0.2065625,0.005391517,3.305,-0.267708333,-0.003493747,-2.141666667,16,"['significant', 0.375, 'first', 0.25, 'old', 0.1, 'old', 0.1, 'old', 0.1, 'old', 0.1, 'old', 0.1, 'sexual', 0.5, 'first', 0.25, 'sexual', 0.5, 'old', 0.1, 'old', 0.1, 'high', 0.16, 'high', 0.16, 'high', 0.16, 'first', 0.25]",8,"['drunk', -0.5, 'other', -0.125, 'subject', -0.16666666666666666, 'sad', -0.5, 'decreased', -0.4, 'extreme', -0.125, 'few', -0.2, 'due', -0.125]"
0.322192982,0.011211844,12.24333333,-0.342777778,-0.001569495,-1.713888889,38,"['elementary', 0.3, 'old', 0.1, 'able', 0.5, 'elementary', 0.3, 'old', 0.1, 'old', 0.1, 'first', 0.25, 'able', 0.5, 'happy', 0.8, 'able', 0.5, 'high', 0.16, 'high', 0.16, 'pregnant', 0.3333333333333333, 'sober', 0.1, 'first', 0.25, 'first', 0.25, 'young', 0.1, 'high', 0.16, 'pregnant', 0.3333333333333333, 'pregnant', 0.3333333333333333, 'first', 0.25, 'high', 0.16, 'high', 0.16, 'happy', 0.8, 'high', 0.16, 'exact', 0.25, 'exact', 0.25, 'full', 0.35, 'able', 0.5, 'full', 0.35, 'clean', 0.3666666666666667, 'sober', 0.1, 'huge', 0.4000000000000001, 'clean', 0.3666666666666667, 'able', 0.5, 'first', 0.25, 'own', 0.6, 'proud', 0.8]",5,"['difficult', -0.5, 'tough', -0.3888888888888889, 'few', -0.2, 'difficult', -0.5, 'other', -0.125]"
0.406060606,0.01041181,4.466666667,-0.125,-0.000291375,-0.125,11,"['primary', 0.4, 'much', 0.2, 'healthy', 0.5, 'happy', 0.8, 'social', 0.03333333333333333, 'frequent', 0.1, 'own', 0.6, 'own', 0.6, 'huge', 0.4000000000000001, 'able', 0.5, 'mild', 0.3333333333333333]",1,"['other', -0.125]"
0.4,0.018181818,2,0,0,0,5,"['old', 0.1, 'good', 0.7, 'old', 0.1, 'able', 0.5, 'own', 0.6]",0,[]
0.29047619,0.006777778,2.033333333,-0.145833333,-0.000972222,-0.291666667,7,"['first', 0.25, 'old', 0.1, 'sexual', 0.5, 'pregnant', 0.3333333333333333, 'first', 0.25, 'first', 0.25, 'full', 0.35]",2,"['subject', -0.16666666666666666, 'due', -0.125]"
0.16,0.000669456,0.16,-0.3625,-0.003033473,-0.725,1,"['high', 0.16]",2,"['due', -0.125, 'dangerous', -0.6]"
0.209821429,0.001472431,0.419642857,-0.1475,-0.005175439,-1.475,2,"['Special', 0.35714285714285715, 'major', 0.0625]",10,"['due', -0.125, 'Military', -0.1, 'due', -0.125, 'subject', -0.16666666666666666, 'forced', -0.30000000000000004, 'military', -0.1, 'due', -0.125, 'subject', -0.16666666666666666, 'military', -0.1, 'subject', -0.16666666666666666]"
0.222301587,0.007472322,2.667619048,-0.419444444,-0.007049486,-2.516666667,12,"['old', 0.1, 'first', 0.25, 'much', 0.2, 'social', 0.03333333333333333, 'high', 0.16, 'pretty', 0.25, 'high', 0.16, 'safe', 0.5, 'own', 0.6, 'large', 0.21428571428571427, 'busy', 0.1, 'busy', 0.1]",6,"['alcoholic', -0.25, 'uncomfortable', -0.5, 'bad', -0.6999999999999998, 'subject', -0.16666666666666666, 'worse', -0.4, 'uncomfortable', -0.5]"
0.175,0.001107595,0.35,-0.217592593,-0.006197257,-1.958333333,2,"['old', 0.1, 'married', 0.25]",9,"['subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'failed', -0.5, 'subject', -0.16666666666666666, 'hard', -0.2916666666666667]"
0.244047619,0.003421228,1.464285714,-0.170833333,-0.00239486,-1.025,6,"['old', 0.1, 'elementary', 0.3, 'certain', 0.21428571428571427, 'first', 0.25, 'OK', 0.5, 'early', 0.1]",6,"['alcoholic', -0.25, 'due', -0.125, 'other', -0.125, 'late', -0.3, 'unknown', -0.1, 'due', -0.125]"
0.25,0.003125,0.75,-0.160714286,-0.0046875,-1.125,3,"['married', 0.25, 'first', 0.25, 'first', 0.25]",7,"['subject', -0.16666666666666666, 'due', -0.125, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666]"
0.314636364,0.009681119,3.146363636,-0.35625,-0.008769231,-2.85,10,"['gay', 0.4166666666666667, 'first', 0.25, 'gay', 0.4166666666666667, 'social', 0.03333333333333333, 'gay', 0.4166666666666667, 'gay', 0.4166666666666667, 'good', 0.7, 'high', 0.16, 'much', 0.2, 'new', 0.13636363636363635]",8,"['difficult', -0.5, 'afraid', -0.6, 'small', -0.25, 'other', -0.125, 'small', -0.25, 'bad', -0.6999999999999998, 'Due', -0.125, 'late', -0.3]"
0.416666667,0.004671151,2.083333333,-0.245833333,-0.008819133,-3.933333333,5,"['sexual', 0.5, 'experienced', 0.8, 'first', 0.25, 'able', 0.5, 'social', 0.03333333333333333]",16,"['subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'due', -0.125, 'hard', -0.2916666666666667, 'due', -0.125, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'negative', -0.3, 'due', -0.125, 'subject', -0.16666666666666666, 'worthless', -0.8, 'past', -0.25, 'subject', -0.16666666666666666, 'anxious', -0.25, 'difficult', -0.5]"
0.194444444,0.006445672,1.166666667,-0.154761905,-0.005985267,-1.083333333,6,"['much', 0.2, 'developed', 0.1, 'normal', 0.15, 'social', 0.03333333333333333, 'first', 0.25, 'strong', 0.4333333333333333]",7,"['subject', -0.16666666666666666, 'due', -0.125, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'due', -0.125]"
0.407575758,0.006622354,4.483333333,-0.275,-0.002031019,-1.375,11,"['aware', 0.25, 'old', 0.1, 'apt', 0.6, 'own', 0.6, 'okay', 0.5, 'free', 0.4, 'own', 0.6, 'free', 0.4, 'mild', 0.3333333333333333, 'much', 0.2, 'sexual', 0.5]",5,"['Extreme', -0.125, 'partial', -0.1, 'cardiac', -0.05, 'numb', -0.6, 'sad', -0.5]"
0.175324675,0.001062574,0.350649351,-0.158333333,-0.00479798,-1.583333333,2,"['new', 0.13636363636363635, 'large', 0.21428571428571427]",10,"['subject', -0.16666666666666666, 'due', -0.125, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'Due', -0.125, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666]"
0.3125,0.003188776,1.25,-0.1375,-0.001403061,-0.55,4,"['aware', 0.25, 'full', 0.35, 'first', 0.25, 'available', 0.4]",4,"['subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'long', -0.05]"
0.281111111,0.006388889,0.843333333,-0.130555556,-0.002967172,-0.391666667,3,"['pregnant', 0.3333333333333333, 'high', 0.16, 'full', 0.35]",3,"['active', -0.13333333333333333, 'active', -0.13333333333333333, 'other', -0.125]"
0.475,0.005757576,1.9,-0.407142857,-0.008636364,-2.85,4,"['healthy', 0.5, 'fresh', 0.3, 'good', 0.7, 'free', 0.4]",7,"['shy', -0.5, 'excessive', -0.25, 'few', -0.2, 'obsessed', -0.5, 'violent', -0.8, 'few', -0.2, 'decreased', -0.4]"
0.311666667,0.013985043,4.363333333,-0.2671875,-0.006850962,-2.1375,14,"['elementary', 0.3, 'happy', 0.8, 'social', 0.03333333333333333, 'social', 0.03333333333333333, 'good', 0.7, 'high', 0.16, 'high', 0.16, 'high', 0.16, 'social', 0.03333333333333333, 'much', 0.2, 'social', 0.03333333333333333, 'married', 0.25, 'good', 0.7, 'happy', 0.8]",8,"['mean', -0.3125, 'due', -0.125, 'due', -0.125, 'unable', -0.5, 'bad', -0.6999999999999998, 'due', -0.125, 'due', -0.125, 'due', -0.125]"
0.41030303,0.005869857,4.103030303,-0.417162698,-0.007161591,-5.005952381,10,"['new', 0.13636363636363635, 'full', 0.35, 'many', 0.5, 'healthy', 0.5, 'good', 0.7, 'pregnant', 0.3333333333333333, 'first', 0.25, 'healthy', 0.5, 'pregnant', 0.3333333333333333, 'many', 0.5]",12,"['messy', -0.2, 'alcoholic', -0.25, 'violent', -0.8, 'sick', -0.7142857142857143, 'due', -0.125, 'anxious', -0.25, 'difficult', -0.5, 'anxious', -0.25, 'difficult', -0.5, 'impossible', -0.6666666666666666, 'small', -0.25, 'difficult', -0.5]"
0.320909091,0.008444976,2.246363636,-0.191666667,-0.002161654,-0.575,7,"['old', 0.1, 'normal', 0.15, 'remarkable', 0.75, 'high', 0.16, 'first', 0.25, 'good', 0.7, 'new', 0.13636363636363635]",3,"['due', -0.125, 'alcoholic', -0.25, 'few', -0.2]"
0.295959596,0.002264997,0.887878788,-0.336111111,-0.005144558,-2.016666667,3,"['positive', 0.22727272727272727, 'strong', 0.4333333333333333, 'positive', 0.22727272727272727]",6,"['other', -0.125, 'subject', -0.16666666666666666, 'bad', -0.6999999999999998, 'troubled', -0.5, 'other', -0.125, 'unhealthy', -0.4]"
0.538888889,0.007554517,3.233333333,-0.349047619,-0.005708723,-2.443333333,6,"['own', 0.6, 'happy', 0.8, 'happy', 0.8, 'social', 0.03333333333333333, 'successful', 0.75, 'first', 0.25]",7,"['pale', -0.21, 'unhappy', -0.6, 'active', -0.13333333333333333, 'anxious', -0.25, 'unhappy', -0.6, 'difficult', -0.5, 'average', -0.15]"
0.307045455,0.005138836,2.456363636,-0.107142857,-0.000672445,-0.321428571,8,"['whole', 0.2, 'own', 0.6, 'high', 0.16, 'good', 0.7, 'high', 0.16, 'new', 0.13636363636363635, 'first', 0.25, 'married', 0.25]",3,"['due', -0.125, 'limited', -0.07142857142857142, 'due', -0.125]"
0.286666667,0.003396524,1.433333333,-0.26969697,-0.007030016,-2.966666667,5,"['nice', 0.6, 'fast', 0.2, 'steady', 0.16666666666666666, 'easy', 0.43333333333333335, 'social', 0.03333333333333333]",11,"['anxious', -0.25, 'heavy', -0.2, 'other', -0.125, 'unpredictable', -0.16666666666666666, 'guilty', -0.5, 'numb', -0.6, 'other', -0.125, 'other', -0.125, 'drunk', -0.5, 'other', -0.125, 'anxious', -0.25]"
0.5125,0.004823529,2.05,-0.316666667,-0.005215686,-2.216666667,4,"['healthy', 0.5, 'happy', 0.8, 'sexual', 0.5, 'first', 0.25]",7,"['military', -0.1, 'numb', -0.6, 'subject', -0.16666666666666666, 'lazy', -0.25, 'anxious', -0.25, 'anxious', -0.25, 'numb', -0.6]"
0.205909091,0.002259633,1.647272727,-0.202380952,-0.001943301,-1.416666667,8,"['OK', 0.5, 'Normal', 0.15, 'old', 0.1, 'old', 0.1, 'high', 0.16, 'high', 0.16, 'first', 0.25, 'positive', 0.22727272727272727]",7,"['secondhand', -0.1, 'due', -0.125, 'active', -0.13333333333333333, 'difficult', -0.5, 'active', -0.13333333333333333, 'due', -0.125, 'common', -0.3]"
0.323888889,0.004551132,3.886666667,-0.399305556,-0.005610851,-4.791666667,12,"['sexual', 0.5, 'Loved', 0.7, 'pretty', 0.25, 'happy', 0.8, 'high', 0.16, 'first', 0.25, 'high', 0.16, 'sober', 0.1, 'first', 0.25, 'clean', 0.3666666666666667, 'first', 0.25, 'sober', 0.1]",12,"['closed', -0.1, 'subject', -0.16666666666666666, 'anxious', -0.25, 'drunk', -0.5, 'due', -0.125, 'worthless', -0.8, 'due', -0.125, 'violent', -0.8, 'difficult', -0.5, 'other', -0.125, 'guilty', -0.5, 'worthless', -0.8]"
0.3,0.007627119,1.8,-0.407738095,-0.006910815,-1.630952381,6,"['supportive', 0.5, 'early', 0.1, 'early', 0.1, 'first', 0.25, 'first', 0.25, 'own', 0.6]",4,"['sick', -0.7142857142857143, 'subject', -0.16666666666666666, 'alcoholic', -0.25, 'sad', -0.5]"
0.182481061,0.005396852,2.91969697,-0.125,-0.000693161,-0.375,16,"['old', 0.1, 'old', 0.1, 'old', 0.1, 'own', 0.6, 'old', 0.1, 'old', 0.1, 'old', 0.1, 'first', 0.25, 'old', 0.1, 'old', 0.1, 'new', 0.13636363636363635, 'pregnant', 0.3333333333333333, 'old', 0.1, 'old', 0.1, 'able', 0.5, 'sober', 0.1]",3,"['due', -0.125, 'due', -0.125, 'due', -0.125]"
0.2875,0.003050398,1.15,-0.164285714,-0.003050398,-1.15,4,"['normal', 0.15, 'sexual', 0.5, 'first', 0.25, 'first', 0.25]",7,"['due', -0.125, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'few', -0.2, 'due', -0.125, 'missing', -0.2]"
0.2140625,0.001403689,1.7125,-0.274074074,-0.002021858,-2.466666667,8,"['first', 0.25, 'major', 0.0625, 'first', 0.25, 'much', 0.2, 'first', 0.25, 'first', 0.25, 'whole', 0.2, 'first', 0.25]",9,"['other', -0.125, 'few', -0.2, 'juvenile', -0.25, 'hard', -0.2916666666666667, 'violent', -0.8, 'previous', -0.16666666666666666, 'mental', -0.1, 'active', -0.13333333333333333, 'tired', -0.4]"
0.228571429,0.002043423,1.6,-0.366666667,-0.001873138,-1.466666667,7,"['old', 0.1, 'first', 0.25, 'old', 0.1, 'first', 0.25, 'own', 0.6, 'young', 0.1, 'responsible', 0.2]",4,"['difficult', -0.5, 'previous', -0.16666666666666666, 'few', -0.2, 'dangerous', -0.6]"
0.472857143,0.02020757,2.364285714,-0.1,-0.000854701,-0.1,5,"['Early', 0.1, 'happy', 0.8, 'successful', 0.75, 'large', 0.21428571428571427, 'confident', 0.5]",1,"['distant', -0.1]"
0.267171717,0.002857452,1.603030303,-0.3125,-0.001114082,-0.625,6,"['full', 0.35, 'sure', 0.5, 'pregnant', 0.3333333333333333, 'first', 0.25, 'new', 0.13636363636363635, 'social', 0.03333333333333333]",2,"['other', -0.125, 'difficult', -0.5]"
0.32,0.005311203,2.56,-0.284722222,-0.00177213,-0.854166667,8,"['elementary', 0.3, 'high', 0.16, 'good', 0.7, 'first', 0.25, 'first', 0.25, 'early', 0.1, 'primary', 0.4, 'primary', 0.4]",3,"['little', -0.1875, 'guilty', -0.5, 'previous', -0.16666666666666666]"
0.448571429,0.014049217,6.28,-0.354166667,-0.002376957,-1.0625,14,"['elementary', 0.3, 'great', 0.8, 'great', 0.8, 'great', 0.8, 'great', 0.8, 'many', 0.5, 'great', 0.8, 'early', 0.1, 'high', 0.16, 'high', 0.16, 'elementary', 0.3, 'high', 0.16, 'Calm', 0.30000000000000004, 'Calm', 0.30000000000000004]",3,"['mean', -0.3125, 'difficult', -0.5, 'past', -0.25]"
0.284318182,0.001566491,1.137272727,-0.125,-0.000172176,-0.125,4,"['many', 0.5, 'positive', 0.22727272727272727, 'high', 0.16, 'first', 0.25]",1,"['due', -0.125]"
0.342619048,0.003086658,2.740952381,-0.25,-0.000844595,-0.75,8,"['able', 0.5, 'elementary', 0.3, 'elementary', 0.3, 'high', 0.16, 'large', 0.21428571428571427, 'rare', 0.3, 'own', 0.6, 'clean', 0.3666666666666667]",3,"['secondhand', -0.1, 'false', -0.4000000000000001, 'past', -0.25]"
0.334686147,0.006071404,2.677489177,-0.342460317,-0.009318648,-4.10952381,8,"['Special', 0.35714285714285715, 'elementary', 0.3, 'new', 0.13636363636363635, 'good', 0.7, 'happy', 0.8, 'large', 0.21428571428571427, 'new', 0.13636363636363635, 'social', 0.03333333333333333]",12,"['sad', -0.5, 'difficult', -0.5, 'anxious', -0.25, 'lonely', -0.09999999999999998, 'angry', -0.5, 'numb', -0.6, 'unhappy', -0.6, 'single', -0.07142857142857142, 'subject', -0.16666666666666666, 'single', -0.07142857142857142, 'small', -0.25, 'difficult', -0.5]"
0.134090909,0.001888604,0.536363636,-0.395,-0.006954225,-1.975,4,"['social', 0.03333333333333333, 'social', 0.03333333333333333, 'mild', 0.3333333333333333, 'new', 0.13636363636363635]",5,"['extreme', -0.125, 'anxious', -0.25, 'difficult', -0.5, 'casual', -0.5000000000000001, 'numb', -0.6]"
0.16,0.001367521,0.32,-0.5,-0.002136752,-0.5,2,"['high', 0.16, 'high', 0.16]",1,"['difficult', -0.5]"
0.29125,0.00310253,2.33,-0.148333333,-0.000987572,-0.741666667,8,"['sober', 0.1, 'elementary', 0.3, 'high', 0.16, 'first', 0.25, 'free', 0.4, 'high', 0.16, 'high', 0.16, 'happy', 0.8]",5,"['subject', -0.16666666666666666, 'other', -0.125, 'few', -0.2, 'dark', -0.15, 'mental', -0.1]"
0.321481481,0.00382716,2.893333333,-0.265,-0.001752646,-1.325,9,"['elementary', 0.3, 'first', 0.25, 'first', 0.25, 'much', 0.2, 'many', 0.5, 'good', 0.7, 'wealthy', 0.5, 'social', 0.03333333333333333, 'high', 0.16]",5,"['due', -0.125, 'active', -0.13333333333333333, 'difficult', -0.5, 'false', -0.4000000000000001, 'previous', -0.16666666666666666]"
0.25,0.001748252,0.5,-0.154761905,-0.003787879,-1.083333333,2,"['first', 0.25, 'first', 0.25]",7,"['subject', -0.16666666666666666, 'due', -0.125, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'subject', -0.16666666666666666, 'due', -0.125]"
0.271088435,0.003520629,1.897619048,-0.50952381,-0.006617192,-3.566666667,7,"['complete', 0.1, 'full', 0.35, 'large', 0.21428571428571427, 'complete', 0.1, 'social', 0.03333333333333333, 'clean', 0.3666666666666667, 'pleasant', 0.7333333333333333]",7,"['desperate', -0.6, 'few', -0.2, 'useless', -0.5, 'difficult', -0.5, 'miserable', -1.0, 'cold', -0.6, 'subject', -0.16666666666666666]"
0.287777778,0.002868217,1.726666667,-0.263888889,-0.002630122,-1.583333333,6,"['old', 0.1, 'great', 0.8, 'high', 0.16, 'first', 0.25, 'first', 0.25, 'steady', 0.16666666666666666]",6,"['due', -0.125, 'drunk', -0.5, 'due', -0.125, 'odd', -0.16666666666666666, 'drunk', -0.5, 'previous', -0.16666666666666666]"
0.265027548,0.004249713,2.91530303,-0.381944444,-0.003340622,-2.291666667,11,"['elementary', 0.3, 'Normal', 0.15, 'significant', 0.375, 'elementary', 0.3, 'new', 0.13636363636363635, 'pregnant', 0.3333333333333333, 'pregnant', 0.3333333333333333, 'old', 0.1, 'high', 0.16, 'positive', 0.22727272727272727, 'able', 0.5]",6,"['other', -0.125, 'numb', -0.6, 'previous', -0.16666666666666666, 'false', -0.4000000000000001, 'late', -0.3, 'bad', -0.6999999999999998]"
0.252231405,0.003665186,2.774545455,-0.1875,-0.001486129,-1.125,11,"['elementary', 0.3, 'normal', 0.15, 'elementary', 0.3, 'first', 0.25, 'able', 0.5, 'positive', 0.22727272727272727, 'high', 0.16, 'high', 0.16, 'first', 0.25, 'first', 0.25, 'positive', 0.22727272727272727]",6,"['negative', -0.3, 'negative', -0.3, 'subject', -0.16666666666666666, 'active', -0.13333333333333333, 'due', -0.125, 'unknown', -0.1]"
0.285614035,0.008197382,5.426666667,-0.438333333,-0.003310675,-2.191666667,19,"['old', 0.1, 'good', 0.7, 'gentle', 0.2, 'sensitive', 0.1, 'sensitive', 0.1, 'sensitive', 0.1, 'old', 0.1, 'magical', 0.5, 'able', 0.5, 'golden', 0.3, 'high', 0.16, 'old', 0.1, 'able', 0.5, 'able', 0.5, 'primary', 0.4, 'able', 0.5, 'sober', 0.1, 'clean', 0.3666666666666667, 'sober', 0.1]",5,"['other', -0.125, 'numb', -0.6, 'subject', -0.16666666666666666, 'weird', -0.5, 'violent', -0.8]"
0.254761905,0.006170704,1.783333333,-0.292361111,-0.006069781,-1.754166667,7,"['elementary', 0.3, 'social', 0.03333333333333333, 'first', 0.25, 'first', 0.25, 'happy', 0.8, 'general', 0.05000000000000002, 'sensitive', 0.1]",6,"['angry', -0.5, 'shy', -0.5, 'typical', -0.16666666666666666, 'military', -0.1, 'little', -0.1875, 'negative', -0.3]"
0.318365079,0.00618585,4.77547619,-0.281818182,-0.004015544,-3.1,15,"['first', 0.25, 'elementary', 0.3, 'old', 0.1, 'special', 0.35714285714285715, 'consistent', 0.25, 'many', 0.5, 'high', 0.16, 'social', 0.03333333333333333, 'first', 0.25, 'able', 0.5, 'fortunate', 0.4, 'significant', 0.375, 'old', 0.1, 'primary', 0.4, 'experienced', 0.8]",11,"['due', -0.125, 'other', -0.125, 'difficult', -0.5, 'awkward', -0.6, 'slow', -0.30000000000000004, 'common', -0.3, 'drunk', -0.5, 'other', -0.125, 'due', -0.125, 'few', -0.2, 'heavy', -0.2]"
0.31,0.005363322,1.55,-0.264583333,-0.003662053,-1.058333333,5,"['old', 0.1, 'enjoy', 0.4, 'fit', 0.4, 'Primary', 0.4, 'first', 0.25]",4,"['unhappy', -0.6, 'other', -0.125, 'black', -0.16666666666666666, 'black', -0.16666666666666666]"
0.32625,0.004608051,3.2625,-0.290625,-0.001641949,-1.1625,10,"['major', 0.0625, 'normal', 0.15, 'elementary', 0.3, 'great', 0.8, 'complete', 0.1, 'much', 0.2, 'able', 0.5, 'old', 0.1, 'happy', 0.8, 'first', 0.25]",4,"['distraught', -0.6, 'other', -0.125, 'mean', -0.3125, 'due', -0.125]"
0.260272109,0.002419528,1.821904762,-0.407407407,-0.004869411,-3.666666667,7,"['elementary', 0.3, 'elementary', 0.3, 'pregnant', 0.3333333333333333, 'high', 0.16, 'large', 0.21428571428571427, 'calm', 0.30000000000000004, 'smart', 0.21428571428571427]",9,"['negative', -0.3, 'angry', -0.5, 'few', -0.2, 'previous', -0.16666666666666666, 'criminal', -0.4, 'drunk', -0.5, 'obsessed', -0.5, 'Dangerous', -0.6, 'illegal', -0.5]"
0.389861111,0.004768943,4.678333333,-0.233653846,-0.00309633,-3.0375,12,"['old', 0.1, 'own', 0.6, 'good', 0.7, 'elementary', 0.3, 'able', 0.5, 'happy', 0.8, 'high', 0.16, 'significant', 0.375, 'high', 0.16, 'pregnant', 0.3333333333333333, 'first', 0.25, 'important', 0.4]",13,"['mean', -0.3125, 'other', -0.125, 'difficult', -0.5, 'other', -0.125, 'other', -0.125, 'other', -0.125, 'sad', -0.5, 'due', -0.125, 'false', -0.4000000000000001, 'due', -0.125, 'false', -0.4000000000000001, 'arrest', -0.05, 'Other', -0.125]"
0.333333333,0.00140647,1,-0.305833333,-0.004301453,-3.058333333,3,"['enjoy', 0.4, 'professional', 0.1, 'glad', 0.5]",10,"['few', -0.2, 'illegal', -0.5, 'subject', -0.16666666666666666, 'other', -0.125, 'unknown', -0.1, 'past', -0.25, 'alcoholic', -0.25, 'violent', -0.8, 'angry', -0.5, 'previous', -0.16666666666666666]"
0.188961039,0.002856862,1.322727273,-0.3625,-0.004697624,-2.175,7,"['first', 0.25, 'true', 0.35, 'sober', 0.1, 'sober', 0.1, 'first', 0.25, 'new', 0.13636363636363635, 'new', 0.13636363636363635]",6,"['other', -0.125, 'violent', -0.8, 'anxious', -0.25, 'few', -0.2, 'difficult', -0.5, 'edgy', -0.3]"
0.238125,0.010106101,3.81,-0.208333333,-0.002763042,-1.041666667,16,"['old', 0.1, 'sexual', 0.5, 'old', 0.1, 'old', 0.1, 'first', 0.25, 'old', 0.1, 'able', 0.5, 'pregnant', 0.3333333333333333, 'old', 0.1, 'primary', 0.4, 'high', 0.16, 'old', 0.1, 'clean', 0.3666666666666667, 'sober', 0.1, 'married', 0.25, 'full', 0.35]",5,"['due', -0.125, 'wrong', -0.5, 'due', -0.125, 'subject', -0.16666666666666666, 'due', -0.125]"
0.318181818,0.004132231,0.636363636,-0.145833333,-0.001893939,-0.291666667,2,"['sexual', 0.5, 'new', 0.13636363636363635]",2,"['subject', -0.16666666666666666, 'due', -0.125]"
